State;File;Reviewer;Report;Line
Warning;Adc.arxml;a1245663;Rule A207: Missing default node of parameter 'Adc/AdcConfigSet/AdcHwUnit/AdcChannel/AdcChannelConvTime'.;
Warning;Adc.arxml;a1245663;Rule A207: Missing default node of parameter 'Adc/AdcConfigSet/AdcHwUnit/AdcChannel/AdcChannelLimitCheck'.;
Warning;Adc.arxml;a1245663;Rule A207: Missing default node of parameter 'Adc/AdcConfigSet/AdcHwUnit/AdcChannel/AdcChannelSampTime'.;
Warning;Adc.arxml;a1245663;Rule A207: Missing default node of parameter 'Adc/AdcConfigSet/AdcHwUnit/AdcChannel/AdcChannelSampleWindow'.;
Warning;Adc.arxml;a1245663;Rule A207: Missing default node of parameter 'Adc/AdcConfigSet/AdcHwUnit/AdcGroup/AdcGroupId'.;
Warning;Adc.arxml;a1245663;Rule A207: Missing default node of parameter 'Adc/AdcConfigSet/AdcHwUnit/AdcGroup/AdcHwTrigSignal'.;
Warning;Adc.arxml;a1245663;Rule A207: Missing default node of parameter 'Adc/AdcConfigSet/AdcHwUnit/AdcGroup/AdcHwTrigTimer'.;
Warning;Adc.arxml;a1245663;Rule A207: Missing default node of parameter 'Adc/AdcConfigSet/AdcHwUnit/AdcPrescale'.;
Warning;Adc.arxml;a1245663;Rule A207: Missing default node of parameter 'Adc/AdcGeneral/AdcPowerStateConfig/AdcPowerState'.;
Warning;Adc.arxml;a1245663;Rule A207: Missing default node of parameter 'Adc/AdcGeneral/AdcPowerStateConfig/AdcPowerStateReadyCbkRef'.;
Warning;Adc.arxml;a1245663;Rule A207: Missing minimum value of parameter 'Adc/AdcGeneral/AdcMaxDmaChannelId'.;
Warning;Adc.arxml;a1245663;Rule A207: Missing maximum value of parameter 'Adc/AdcGeneral/AdcMaxDmaChannelId'.;
Warning;Adc.arxml;a1245663;Rule A207: Missing minimum value of parameter 'Adc/AdcGeneral/AdcDmaInstance'.;
Warning;Adc.arxml;a1245663;Rule A207: Missing maximum value of parameter 'Adc/AdcGeneral/AdcDmaInstance'.;
Warning;Adc.arxml;a1245663;Rule A207: Missing minimum value of parameter 'Adc/AdcPublishedInformation/AdcMinRange'.;
Warning;Adc.arxml;a1245663;Rule A207: Missing maximum value of parameter 'Adc/AdcPublishedInformation/AdcMinRange'.;
Warning;Adc.arxml;a1245663;Rule A207: Missing minimum value of parameter 'Adc/AdcPublishedInformation/AdcMaxNumChannels'.;
Warning;Adc.arxml;a1245663;Rule A207: Missing maximum value of parameter 'Adc/AdcPublishedInformation/AdcMaxNumChannels'.;
Warning;Adc.arxml;a1245663;Rule A207: Missing minimum value of parameter 'Adc/AdcPublishedInformation/AdcMaxHwChannelId'.;
Warning;Adc.arxml;a1245663;Rule A207: Missing maximum value of parameter 'Adc/AdcPublishedInformation/AdcMaxHwChannelId'.;
Warning;Adc.arxml;a1245663;Rule A207: Missing minimum value of parameter 'Adc/AdcPublishedInformation/AdcMinHwChannelId'.;
Warning;Adc.arxml;a1245663;Rule A207: Missing maximum value of parameter 'Adc/AdcPublishedInformation/AdcMinHwChannelId'.;
Info;Adc.arxml;a1245663;Rule A208: All found 'DESC' elements have values.;
Info;Adc.arxml;a1245663;Rule A209: Short name of 'AR-PACKAGE' is set.;
Info;Adc.arxml;a1245663;Rule A210: Valid ECUC-MODULE-DEF/REFINED-MODULE-DEF-REF node for module Adc found.;
Info;Adc.arxml;a1245663;Rule A211: All DestinationRefs are valid.;
Info;Adc.arxml;a1245663;Rule A212: File does not contain ModuleRefs.;
Info;Adc.arxml;a1245663;Rule A213: File does not contain DefinitionRefs.;
Warning;Adc.arxml;a1245663;Rule A214: BSW-IMPLEMENTATION node should exist but was not found.;
Warning;Adc.arxml;a1245663;Rule A220: UUID 'ECUC:7aa61340-e385-4037-b899-40ce3e595755' is not unique for 'AdcHwUnitResolution';
Warning;Adc.arxml;a1245663;Rule A220: UUID 'ECUC:7aa61340-e385-4037-b899-40ce3e595755' is not unique for 'AdcHwPrescale';
Warning;Adc.arxml;a1245663;Rule A220: UUID 'ECUC:d11259ac-99d0-488f-9cc6-a66170fbb368' is not unique for 'AdcChannelSampleWindow';
Warning;Adc.arxml;a1245663;Rule A220: UUID 'ECUC:f348b1d0-aabc-46ee-a71a-02cc6e49dca6' is not unique for 'AdcGroupReplacement';
Warning;Adc.arxml;a1245663;Rule A220: UUID 'ECUC:272c9c43-c3dc-45e3-88cd-2ab19c61dfea' is not unique for 'AdcDmaInstance';
Warning;Adc.arxml;a1245663;Rule A220: UUID 'ECUC:b7b8808b-2c55-473e-a396-6bf632668e85' is not unique for 'AdcErrorLog';
Warning;Adc.arxml;a1245663;Rule A220: UUID 'ECUC:ab0f7a27-9247-49c3-a48e-a8409ef7fd65' is not unique for 'AdcMaxChannelCount';
Warning;Adc.arxml;a1245663;Rule A220: UUID 'ECUC:272c9c43-c3dc-45e3-88cd-2ab19c61dfea' is not unique for 'AdcMaxHwChannelId';
Warning;Adc.arxml;a1245663;Rule A220: 'AdcReadTemperatureApi' contains no UUID attribute;
Info;Adc.arxml;a1245663;Rule A221: ShortNames are valid and unique.;
Info;Adc.arxml;a1245663;Rule A222: All post-build settings are valid.;
Info;Adc.arxml;a1245663;Rule A223: The DESTINATION-REF's of ECUC-REFERENCE-DEF / REFERENCE-PARAM-DEF are valid;
