State;File;Reviewer;Report;Line
Warning;Cdd_Pwm.arxml;a1245663;Rule A205: Reference 'Cdd_Pwm/CddPwmConfigSet/CddPwmChannel/CddPwmChopperRef' has no 'ECUC-MULTIPLICITY-CONFIGURATION-CLASS' elements.;
Warning;Cdd_Pwm.arxml;a1245663;Rule A205: Reference 'Cdd_Pwm/CddPwmConfigSet/CddPwmChannel/CddPwmHighResolutionPwmRef' has no 'ECUC-MULTIPLICITY-CONFIGURATION-CLASS' elements.;
Warning;Cdd_Pwm.arxml;a1245663;Rule A205: Container 'Cdd_Pwm/CddPwmConfigSet/CddPwmTimerBase' has no 'ECUC-MULTIPLICITY-CONFIGURATION-CLASS' elements.;
Warning;Cdd_Pwm.arxml;a1245663;Rule A205: Container 'Cdd_Pwm/CddPwmConfigSet/CddPwmTimerBaseSync' has no 'ECUC-MULTIPLICITY-CONFIGURATION-CLASS' elements.;
Warning;Cdd_Pwm.arxml;a1245663;Rule A205: Container 'Cdd_Pwm/CddPwmConfigSet/CddPwmCounterCompare' has no 'ECUC-MULTIPLICITY-CONFIGURATION-CLASS' elements.;
Warning;Cdd_Pwm.arxml;a1245663;Rule A205: Container 'Cdd_Pwm/CddPwmConfigSet/CddPwmActionQualifier' has no 'ECUC-MULTIPLICITY-CONFIGURATION-CLASS' elements.;
Warning;Cdd_Pwm.arxml;a1245663;Rule A205: Container 'Cdd_Pwm/CddPwmConfigSet/CddPwmEventTrigger' has no 'ECUC-MULTIPLICITY-CONFIGURATION-CLASS' elements.;
Warning;Cdd_Pwm.arxml;a1245663;Rule A205: Container 'Cdd_Pwm/CddPwmConfigSet/CddPwmAdcEventTrigger' has no 'ECUC-MULTIPLICITY-CONFIGURATION-CLASS' elements.;
Warning;Cdd_Pwm.arxml;a1245663;Rule A205: Container 'Cdd_Pwm/CddPwmConfigSet/CddPwmTripZone' has no 'ECUC-MULTIPLICITY-CONFIGURATION-CLASS' elements.;
Warning;Cdd_Pwm.arxml;a1245663;Rule A205: Container 'Cdd_Pwm/CddPwmConfigSet/CddPwmDeadBand' has no 'ECUC-MULTIPLICITY-CONFIGURATION-CLASS' elements.;
Warning;Cdd_Pwm.arxml;a1245663;Rule A205: Container 'Cdd_Pwm/CddPwmConfigSet/CddPwmDigitalCompare' has no 'ECUC-MULTIPLICITY-CONFIGURATION-CLASS' elements.;
Warning;Cdd_Pwm.arxml;a1245663;Rule A205: Parameter 'Cdd_Pwm/CddPwmConfigSet/CddPwmDigitalCompare/CddPwmDigitalCompareAEVT/DCAHigh' has no 'ECUC-MULTIPLICITY-CONFIGURATION-CLASS' elements.;
Warning;Cdd_Pwm.arxml;a1245663;Rule A205: Parameter 'Cdd_Pwm/CddPwmConfigSet/CddPwmDigitalCompare/CddPwmDigitalCompareAEVT/DCALow' has no 'ECUC-MULTIPLICITY-CONFIGURATION-CLASS' elements.;
Warning;Cdd_Pwm.arxml;a1245663;Rule A205: Parameter 'Cdd_Pwm/CddPwmConfigSet/CddPwmDigitalCompare/CddPwmDigitalCompareBEVT/DCBHigh' has no 'ECUC-MULTIPLICITY-CONFIGURATION-CLASS' elements.;
Warning;Cdd_Pwm.arxml;a1245663;Rule A205: Parameter 'Cdd_Pwm/CddPwmConfigSet/CddPwmDigitalCompare/CddPwmDigitalCompareBEVT/DCBLow' has no 'ECUC-MULTIPLICITY-CONFIGURATION-CLASS' elements.;
Warning;Cdd_Pwm.arxml;a1245663;Rule A205: Parameter 'Cdd_Pwm/CddPwmConfigSet/CddPwmDigitalCompare/CddPwmUseBlankingWindow/BlankingWindowStartMixedEvent' has no 'ECUC-MULTIPLICITY-CONFIGURATION-CLASS' elements.;
Warning;Cdd_Pwm.arxml;a1245663;Rule A205: Parameter 'Cdd_Pwm/CddPwmConfigSet/CddPwmDigitalCompare/CddPwmUseBlankingWindow/BlankingWindowOffset' has no 'ECUC-MULTIPLICITY-CONFIGURATION-CLASS' elements.;
Warning;Cdd_Pwm.arxml;a1245663;Rule A205: Parameter 'Cdd_Pwm/CddPwmConfigSet/CddPwmDigitalCompare/CddPwmUseBlankingWindow/BlankingWindowLength' has no 'ECUC-MULTIPLICITY-CONFIGURATION-CLASS' elements.;
Warning;Cdd_Pwm.arxml;a1245663;Rule A205: Parameter 'Cdd_Pwm/CddPwmConfigSet/CddPwmDigitalCompare/CddPwmUseDCCounterCapture/CddPwmDCCounterCaptureShadowMode' has no 'ECUC-MULTIPLICITY-CONFIGURATION-CLASS' elements.;
Warning;Cdd_Pwm.arxml;a1245663;Rule A205: Parameter 'Cdd_Pwm/CddPwmConfigSet/CddPwmDigitalCompare/CddPwmUseEdgeFilter/CddPwmStopValleyCapture' has no 'ECUC-MULTIPLICITY-CONFIGURATION-CLASS' elements.;
Warning;Cdd_Pwm.arxml;a1245663;Rule A205: Parameter 'Cdd_Pwm/CddPwmConfigSet/CddPwmDigitalCompare/CddPwmUseEdgeFilter/CddPwmStartValleyCapture' has no 'ECUC-MULTIPLICITY-CONFIGURATION-CLASS' elements.;
Warning;Cdd_Pwm.arxml;a1245663;Rule A205: Parameter 'Cdd_Pwm/CddPwmConfigSet/CddPwmDigitalCompare/CddPwmUseEdgeFilter/CddPwmUseEdgeFilterCounterCaptureSignal' has no 'ECUC-MULTIPLICITY-CONFIGURATION-CLASS' elements.;
Warning;Cdd_Pwm.arxml;a1245663;Rule A205: Parameter 'Cdd_Pwm/CddPwmConfigSet/CddPwmDigitalCompare/CddPwmUseEdgeFilter/CddPwmEdgeFilterCount' has no 'ECUC-MULTIPLICITY-CONFIGURATION-CLASS' elements.;
Warning;Cdd_Pwm.arxml;a1245663;Rule A205: Parameter 'Cdd_Pwm/CddPwmConfigSet/CddPwmDigitalCompare/CddPwmUseEdgeFilter/CddPwmEdgeFilterMode' has no 'ECUC-MULTIPLICITY-CONFIGURATION-CLASS' elements.;
Warning;Cdd_Pwm.arxml;a1245663;Rule A205: Parameter 'Cdd_Pwm/CddPwmConfigSet/CddPwmDigitalCompare/CddPwmUseEdgeFilter/CddPwmValleyDelayDivider' has no 'ECUC-MULTIPLICITY-CONFIGURATION-CLASS' elements.;
Warning;Cdd_Pwm.arxml;a1245663;Rule A205: Parameter 'Cdd_Pwm/CddPwmConfigSet/CddPwmDigitalCompare/CddPwmUseEdgeFilter/SoftwareValleyDelayValue' has no 'ECUC-MULTIPLICITY-CONFIGURATION-CLASS' elements.;
Warning;Cdd_Pwm.arxml;a1245663;Rule A205: Parameter 'Cdd_Pwm/CddPwmConfigSet/CddPwmDigitalCompare/CddPwmUseEdgeFilter/CddPwmStartValleyCaptureLogic' has no 'ECUC-MULTIPLICITY-CONFIGURATION-CLASS' elements.;
Warning;Cdd_Pwm.arxml;a1245663;Rule A205: Container 'Cdd_Pwm/CddPwmConfigSet/CddPwmChopper' has no 'ECUC-MULTIPLICITY-CONFIGURATION-CLASS' elements.;
Warning;Cdd_Pwm.arxml;a1245663;Rule A205: Container 'Cdd_Pwm/CddPwmConfigSet/CddPwmHighResolutionPwm' has no 'ECUC-MULTIPLICITY-CONFIGURATION-CLASS' elements.;
Info;Cdd_Pwm.arxml;a1245663;Rule A206: All found 'ORIGIN' elements have values.;
Warning;Cdd_Pwm.arxml;a1245663;Rule A207: Missing minimum value of parameter 'Cdd_Pwm/CddPwmPublishedInformation/CddPwmNumberofChannel'.;
Warning;Cdd_Pwm.arxml;a1245663;Rule A207: Missing maximum value of parameter 'Cdd_Pwm/CddPwmPublishedInformation/CddPwmNumberofChannel'.;
Warning;Cdd_Pwm.arxml;a1245663;Rule A207: Missing default node of parameter 'Cdd_Pwm/CddPwmConfigSet/CddPwmChannel/CddPwmChannelId'.;
Warning;Cdd_Pwm.arxml;a1245663;Rule A207: Missing default node of parameter 'Cdd_Pwm/CddPwmConfigSet/CddPwmTimerBase/CddPwmTimerBaseId'.;
Warning;Cdd_Pwm.arxml;a1245663;Rule A207: Missing default node of parameter 'Cdd_Pwm/CddPwmConfigSet/CddPwmTimerBaseSync/CddPwmTimerBaseSyncId'.;
Warning;Cdd_Pwm.arxml;a1245663;Rule A207: Missing default node of parameter 'Cdd_Pwm/CddPwmConfigSet/CddPwmCounterCompare/CddPwmCounterCompareId'.;
Warning;Cdd_Pwm.arxml;a1245663;Rule A207: Missing default node of parameter 'Cdd_Pwm/CddPwmConfigSet/CddPwmActionQualifier/CddPwmActionQualifierId'.;
Warning;Cdd_Pwm.arxml;a1245663;Rule A207: Missing default node of parameter 'Cdd_Pwm/CddPwmConfigSet/CddPwmEventTrigger/CddPwmEventTriggerId'.;
Warning;Cdd_Pwm.arxml;a1245663;Rule A207: Missing default node of parameter 'Cdd_Pwm/CddPwmConfigSet/CddPwmAdcEventTrigger/CddPwmAdcEventTriggerId'.;
Warning;Cdd_Pwm.arxml;a1245663;Rule A207: Missing default node of parameter 'Cdd_Pwm/CddPwmConfigSet/CddPwmTripZone/CddPwmTripZoneId'.;
Warning;Cdd_Pwm.arxml;a1245663;Rule A207: Missing default node of parameter 'Cdd_Pwm/CddPwmConfigSet/CddPwmDeadBand/CddPwmDeadBandId'.;
Warning;Cdd_Pwm.arxml;a1245663;Rule A207: Missing default node of parameter 'Cdd_Pwm/CddPwmConfigSet/CddPwmDigitalCompare/CddPwmDigitalCompareAEVT/DCALow'.;
Warning;Cdd_Pwm.arxml;a1245663;Rule A207: Missing default node of parameter 'Cdd_Pwm/CddPwmConfigSet/CddPwmDigitalCompare/CddPwmDigitalCompareAEVT/CddPwmCBCLatchClearModeDCAEVT2'.;
Warning;Cdd_Pwm.arxml;a1245663;Rule A207: Missing default node of parameter 'Cdd_Pwm/CddPwmConfigSet/CddPwmDigitalCompare/CddPwmDigitalCompareBEVT/DCBHigh'.;
Warning;Cdd_Pwm.arxml;a1245663;Rule A207: Missing default node of parameter 'Cdd_Pwm/CddPwmConfigSet/CddPwmDigitalCompare/CddPwmDigitalCompareBEVT/DCBLow'.;
Warning;Cdd_Pwm.arxml;a1245663;Rule A207: Missing default node of parameter 'Cdd_Pwm/CddPwmConfigSet/CddPwmDigitalCompare/CddPwmDigitalCompareId'.;
Warning;Cdd_Pwm.arxml;a1245663;Rule A207: Missing default node of parameter 'Cdd_Pwm/CddPwmConfigSet/CddPwmChopper/CddPwmChopperId'.;
Warning;Cdd_Pwm.arxml;a1245663;Rule A207: Missing default node of parameter 'Cdd_Pwm/CddPwmConfigSet/CddPwmHighResolutionPwm/CddPwmHRPwmId'.;
Info;Cdd_Pwm.arxml;a1245663;Rule A208: All found 'DESC' elements have values.;
Info;Cdd_Pwm.arxml;a1245663;Rule A209: Short name of 'AR-PACKAGE' is set.;
Info;Cdd_Pwm.arxml;a1245663;Rule A210: Valid ECUC-MODULE-DEF/REFINED-MODULE-DEF-REF node for module Cdd_Pwm found.;
Info;Cdd_Pwm.arxml;a1245663;Rule A211: All DestinationRefs are valid.;
Info;Cdd_Pwm.arxml;a1245663;Rule A212: File does not contain ModuleRefs.;
Info;Cdd_Pwm.arxml;a1245663;Rule A213: File does not contain DefinitionRefs.;
Warning;Cdd_Pwm.arxml;a1245663;Rule A214: BSW-IMPLEMENTATION node should exist but was not found.;
Warning;Cdd_Pwm.arxml;a1245663;Rule A220: UUID 'ECUC:00000000-0000-0000-0090-000001000009' is not unique for 'CddPwmAdcSocEventB';
Info;Cdd_Pwm.arxml;a1245663;Rule A221: ShortNames are valid and unique.;
Info;Cdd_Pwm.arxml;a1245663;Rule A222: All post-build settings are valid.;
Info;Cdd_Pwm.arxml;a1245663;Rule A223: The DESTINATION-REF's of ECUC-REFERENCE-DEF / REFERENCE-PARAM-DEF are valid;
