State;File;Reviewer;Report;Line
Warning;Cdd_FsiRx.arxml;a0393606;Rule A207: Missing minimum value of parameter 'Cdd_FsiRx/CddFsiRxPublishedInformation/CddFsiRxMaxNumRxModules'.;
Warning;Cdd_FsiRx.arxml;a0393606;Rule A207: Missing maximum value of parameter 'Cdd_FsiRx/CddFsiRxPublishedInformation/CddFsiRxMaxNumRxModules'.;
Warning;Cdd_FsiRx.arxml;a0393606;Rule A207: Missing minimum value of parameter 'Cdd_FsiRx/CddFsiRxPublishedInformation/CddFsiRxMaxHwChannelId'.;
Warning;Cdd_FsiRx.arxml;a0393606;Rule A207: Missing maximum value of parameter 'Cdd_FsiRx/CddFsiRxPublishedInformation/CddFsiRxMaxHwChannelId'.;
Warning;Cdd_FsiRx.arxml;a0393606;Rule A207: Missing minimum value of parameter 'Cdd_FsiRx/CddFsiRxPublishedInformation/CddFsiRxMinHwChannelId'.;
Warning;Cdd_FsiRx.arxml;a0393606;Rule A207: Missing maximum value of parameter 'Cdd_FsiRx/CddFsiRxPublishedInformation/CddFsiRxMinHwChannelId'.;
Info;Cdd_FsiRx.arxml;a0393606;Rule A208: All found 'DESC' elements have values.;
Info;Cdd_FsiRx.arxml;a0393606;Rule A209: Short name of 'AR-PACKAGE' is set.;
Info;Cdd_FsiRx.arxml;a0393606;Rule A210: No ECUC-MODULE-DEF/REFINED-MODULE-DEF-REF node for module Cdd_FsiRx found.;
Info;Cdd_FsiRx.arxml;a0393606;Rule A211: All DestinationRefs are valid.;
Info;Cdd_FsiRx.arxml;a0393606;Rule A212: File does not contain ModuleRefs.;
Info;Cdd_FsiRx.arxml;a0393606;Rule A213: File does not contain DefinitionRefs.;
Warning;Cdd_FsiRx.arxml;a0393606;Rule A214: BSW-IMPLEMENTATION node should exist but was not found.;
Warning;Cdd_FsiRx.arxml;a0393606;Rule A220: UUID 'ECUC:f43bffda-8d3a-4520-b424-b558fcbe752c' is not unique for 'CddFsiRxOverRunNotification';
Warning;Cdd_FsiRx.arxml;a0393606;Rule A220: UUID 'ECUC:f43bffda-8d3a-4520-b424-b558fcbe752c' is not unique for 'CddFsiRxUnderRunNotification';
Warning;Cdd_FsiRx.arxml;a0393606;Rule A220: UUID 'ECUC:f43bffda-8d3a-4520-b424-b558fcbe752c' is not unique for 'CddFsiRxPingFrameReceivedNotification';
Warning;Cdd_FsiRx.arxml;a0393606;Rule A220: UUID 'ECUC:f43bffda-8d3a-4520-b424-b558fcbe752c' is not unique for 'CddFsiRxDataFrameReceivedNotification';
Warning;Cdd_FsiRx.arxml;a0393606;Rule A220: UUID 'ECUC:ea7f8f6a-5c34-4bc4-808e-dc02c4c233ac' is not unique for 'CddFsiRxFrameWdgTimerTimeout';
Warning;Cdd_FsiRx.arxml;a0393606;Rule A220: UUID 'ECUC:240a9eb6-7a1b-4f43-bfab-bb6a15457d0d' is not unique for 'CddFsiRxInterruptVector';
Warning;Cdd_FsiRx.arxml;a0393606;Rule A220: UUID 'ECUC:b2cfcb7b-0a84-7r50-bebd-32ee405e4398' is not unique for 'CddFsiRxPingWdgTimeoutInterruptEvent';
Warning;Cdd_FsiRx.arxml;a0393606;Rule A220: UUID 'ECUC:b3456-0a84-7r50-bebd-32ee405e4398' is not unique for 'CddFsiRxCRCErrorInterruptEvent';
Warning;Cdd_FsiRx.arxml;a0393606;Rule A220: UUID 'ECUC:b3456-0a84-7r50-bebd-32ee405e4398' is not unique for 'CddFsiRxBufferOverRunInterruptEvent';
Warning;Cdd_FsiRx.arxml;a0393606;Rule A220: UUID 'ECUC:b3456-0a84-7r50-bebd-32ee405e4398' is not unique for 'CddFsiRxUnderRunInterruptEvent';
Warning;Cdd_FsiRx.arxml;a0393606;Rule A220: UUID 'ECUC:b2cfcb7b-0a84-7r50-bebd-32ee405e4398' is not unique for 'CddFsiRxPingFrameReceivedInterruptEvent';
Warning;Cdd_FsiRx.arxml;a0393606;Rule A220: UUID 'ECUC:b2cfcb7b-0a84-7r50-bebd-32ee405e4398' is not unique for 'CddFsiRxDataFrameReceivedInterruptEvent';
Warning;Cdd_FsiRx.arxml;a0393606;Rule A220: UUID 'ECUC:b2cfcb7b-0a84-7r50-bebd-32ee405e4398' is not unique for 'CddFsiRxMainApi';
Warning;Cdd_FsiRx.arxml;a0393606;Rule A220: UUID 'ECUC:0217b971-6fd9-4486-bd96-94b91a14fedd' is not unique for 'CddFsiRxMultiLaneEnable';
Warning;Cdd_FsiRx.arxml;a0393606;Rule A220: UUID 'ECUC:0c2b6e61-67fc-46d3-a83c-290fa0fbe8bc' is not unique for 'CDD_FSI_RX_E_BUFF_OVERRUN';
Warning;Cdd_FsiRx.arxml;a0393606;Rule A220: UUID 'ECUC:0c2b6e61-67fc-46d3-a83c-290fa0fbe8bc' is not unique for 'CDD_FSI_RX_E_CRC_ERROR';
Warning;Cdd_FsiRx.arxml;a0393606;Rule A220: UUID 'ECUC:0c2b6e61-67fc-46d3-a83c-290fa0fbe8bc' is not unique for 'CDD_FSI_RX_E_TYPE_ERROR';
Warning;Cdd_FsiRx.arxml;a0393606;Rule A220: UUID 'ECUC:0c2b6e61-67fc-46d3-a83c-290fa0fbe8bc' is not unique for 'CDD_FSI_RX_E_EOF_ERROR';
Info;Cdd_FsiRx.arxml;a0393606;Rule A221: ShortNames are valid and unique.;
Info;Cdd_FsiRx.arxml;a0393606;Rule A222: All post-build settings are valid.;
Info;Cdd_FsiRx.arxml;a0393606;Rule A223: The DESTINATION-REF's of ECUC-REFERENCE-DEF / REFERENCE-PARAM-DEF are valid;
