State;File;Reviewer;Report;Line
Warning;Cdd_I2c.arxml;a0393606;Rule A220: UUID 'ECUC:e734173d-b67f-40ec-8016-b06b1e6c60b2' is not unique for 'CddI2cPollTimeout';
Warning;Cdd_I2c.arxml;a0393606;Rule A220: UUID 'ECUC:e734173d-b67f-40ec-8016-b06b1e6c60b2' is not unique for 'CddI2cQueueTimeout';
Warning;Cdd_I2c.arxml;a0393606;Rule A220: UUID 'ECUC:70edc491-c59b-4376-bc8a-ecac559250c7' is not unique for 'CddI2cHwUnitsUsed';
Warning;Cdd_I2c.arxml;a0393606;Rule A220: UUID 'ECUC:3265cb4d-db11-4c59-b3ad-fd0d5aa0040a' is not unique for 'CddI2cChannelBitRate';
Warning;Cdd_I2c.arxml;a0393606;Rule A220: UUID 'ECUC:81d4832b-f85a-47ff-9b5e-3e549ccc15bb' is not unique for 'CddI2cClkInputSrc';
Warning;Cdd_I2c.arxml;a0393606;Rule A220: UUID 'ECUC:ea0b3275-57db-4645-bf46-8baa9a2e3bd5' is not unique for 'CddI2cChannelConfig';
Warning;Cdd_I2c.arxml;a0393606;Rule A220: UUID 'ECUC:3265cb4d-db11-4c59-b3ad-fd0d5aa0040a' is not unique for 'CddI2cChannelDirection';
Warning;Cdd_I2c.arxml;a0393606;Rule A220: UUID 'ECUC:81d4832b-f85a-47ff-9b5e-3e549ccc15bb' is not unique for 'CddI2cChannelSlaveAddress';
Warning;Cdd_I2c.arxml;a0393606;Rule A220: UUID 'ECUC:3265cb4d-db11-4c59-b3ad-fd0d5aa0040a' is not unique for 'I2cSlaveAddressScheme';
Warning;Cdd_I2c.arxml;a0393606;Rule A220: UUID 'ECUC:ea0b3275-57db-4645-bf46-8baa9a2e3bd5' is not unique for 'CddI2cSequenceConfig';
Warning;Cdd_I2c.arxml;a0393606;Rule A220: UUID 'ECUC:3265cb4d-db11-4c59-b3ad-fd0d5aa0040a' is not unique for 'CddI2cSequenceHwUnitType';
Warning;Cdd_I2c.arxml;a0393606;Rule A220: UUID 'ECUC:81d4832b-f85a-47ff-9b5e-3e549ccc15bb' is not unique for 'CddI2cNumberOfChannelsInSequence';
Warning;Cdd_I2c.arxml;a0393606;Rule A220: UUID '354621cb-2f1c-4667-9bc1-a72ce7e28a06' is not unique for 'CddI2cSequenceErrorNotify';
Info;Cdd_I2c.arxml;a0393606;Rule A221: ShortNames are valid and unique.;
Info;Cdd_I2c.arxml;a0393606;Rule A222: File does not support post-build implementation variants.;
Info;Cdd_I2c.arxml;a0393606;Rule A223: The DESTINATION-REF's of ECUC-REFERENCE-DEF / REFERENCE-PARAM-DEF are valid;
