State;File;Reviewer;Report;Line
Warning;Can.arxml;a0393606;Rule A202: Multiplicity of parameter 'Can/CanConfigSet/CanController/CanTTController/CanTTControllerTimeMaster' is not valid according to AUTOSAR standard parameter definition.;
Warning;Can.arxml;a0393606;Rule A202: Multiplicity of parameter 'Can/CanConfigSet/CanController/CanTTController/CanTTControllerTimeMasterPriority' is not valid according to AUTOSAR standard parameter definition.;
Warning;Can.arxml;a0393606;Rule A202: Multiplicity of parameter 'Can/CanConfigSet/CanController/CanTTController/CanTTControllerTURRestore' is not valid according to AUTOSAR standard parameter definition.;
Warning;Can.arxml;a0393606;Rule A202: Multiplicity of parameter 'Can/CanConfigSet/CanController/CanTTController/CanTTControllerTxEnableWindowLength' is not valid according to AUTOSAR standard parameter definition.;
Warning;Can.arxml;a0393606;Rule A202: Multiplicity of parameter 'Can/CanConfigSet/CanController/CanTTController/CanTTControllerWatchTriggerGapTimeMark' is not valid according to AUTOSAR standard parameter definition.;
Warning;Can.arxml;a0393606;Rule A202: Multiplicity of parameter 'Can/CanConfigSet/CanController/CanTTController/CanTTControllerWatchTriggerTimeMark' is not valid according to AUTOSAR standard parameter definition.;
Warning;Can.arxml;a0393606;Rule A202: Multiplicity of parameter 'Can/CanConfigSet/CanController/CanTTController/CanTTIRQProcessing' is not valid according to AUTOSAR standard parameter definition.;
Warning;Can.arxml;a0393606;Rule A202: Multiplicity of parameter 'Can/CanConfigSet/CanController/CanWakeupFunctionalityAPI' is not valid according to AUTOSAR standard parameter definition.;
Warning;Can.arxml;a0393606;Rule A202: Multiplicity of parameter 'Can/CanConfigSet/CanController/CanWakeupProcessing' is not valid according to AUTOSAR standard parameter definition.;
Warning;Can.arxml;a0393606;Rule A202: Multiplicity of parameter 'Can/CanConfigSet/CanHardwareObject/CanTTHardwareObjectTrigger/CanTTHardwareObjectBaseCycle' is not valid according to AUTOSAR standard parameter definition.;
Warning;Can.arxml;a0393606;Rule A202: Multiplicity of parameter 'Can/CanConfigSet/CanHardwareObject/CanTTHardwareObjectTrigger/CanTTHardwareObjectCycleRepetition' is not valid according to AUTOSAR standard parameter definition.;
Warning;Can.arxml;a0393606;Rule A202: Multiplicity of parameter 'Can/CanConfigSet/CanHardwareObject/CanTTHardwareObjectTrigger/CanTTHardwareObjectTimeMark' is not valid according to AUTOSAR standard parameter definition.;
Warning;Can.arxml;a0393606;Rule A202: Multiplicity of parameter 'Can/CanConfigSet/CanHardwareObject/CanTTHardwareObjectTrigger/CanTTHardwareObjectTriggerId' is not valid according to AUTOSAR standard parameter definition.;
Warning;Can.arxml;a0393606;Rule A202: Multiplicity of parameter 'Can/CanConfigSet/CanHardwareObject/CanTTHardwareObjectTrigger/CanTTHardwareObjectTriggerType' is not valid according to AUTOSAR standard parameter definition.;
Warning;Can.arxml;a0393606;Rule A202: Multiplicity of parameter 'Can/CanConfigSet/CanHardwareObject/CanHwObjectCount' is not valid according to AUTOSAR standard parameter definition.;
Warning;Can.arxml;a0393606;Rule A202: Multiplicity of parameter 'Can/CanGeneral/CanMultiplexedTransmission' is not valid according to AUTOSAR standard parameter definition.;
Warning;Can.arxml;a0393606;Rule A202: Multiplicity of parameter 'Can/CanGeneral/CanPublicIcomSupport' is not valid according to AUTOSAR standard parameter definition.;
Warning;Can.arxml;a0393606;Rule A202: Multiplicity of reference 'Can/CanGeneral/CanSupportTTCANRef' is not valid according to AUTOSAR standard parameter definition.;
Info;Can.arxml;a0393606;Rule A204: File valid according to autosar.xsd.;
Warning;Can.arxml;a0393606;Rule A205: Container 'Can/CanConfigSet/CanController' has no 'ECUC-MULTIPLICITY-CONFIGURATION-CLASS' elements.;
Warning;Can.arxml;a0393606;Rule A205: Container 'Can/CanConfigSet/CanController/CanControllerBaudrateConfig' has no 'ECUC-MULTIPLICITY-CONFIGURATION-CLASS' elements.;
Warning;Can.arxml;a0393606;Rule A205: Container 'Can/CanConfigSet/CanController/CanControllerBaudrateConfig/CanControllerFdBaudrateConfig' has no 'ECUC-MULTIPLICITY-CONFIGURATION-CLASS' elements.;
Warning;Can.arxml;a0393606;Rule A205: Container 'Can/CanConfigSet/CanController/CanTTController' has no 'ECUC-MULTIPLICITY-CONFIGURATION-CLASS' elements.;
Warning;Can.arxml;a0393606;Rule A205: Container 'Can/CanConfigSet/CanHardwareObject' has no 'ECUC-MULTIPLICITY-CONFIGURATION-CLASS' elements.;
Warning;Can.arxml;a0393606;Rule A205: Parameter 'Can/CanConfigSet/CanHardwareObject/CanHardwareObjectUsesPolling' has no 'ECUC-MULTIPLICITY-CONFIGURATION-CLASS' elements.;
Warning;Can.arxml;a0393606;Rule A205: Parameter 'Can/CanConfigSet/CanHardwareObject/CanHardwareObjectUsesPolling' has no 'ECUC-VALUE-CONFIGURATION-CLASS' elements.;
Warning;Can.arxml;a0393606;Rule A205: Container 'Can/CanConfigSet/CanHardwareObject/CanHwFilter' has no 'ECUC-MULTIPLICITY-CONFIGURATION-CLASS' elements.;
Warning;Can.arxml;a0393606;Rule A205: Container 'Can/CanConfigSet/CanHardwareObject/CanTTHardwareObjectTrigger' has no 'ECUC-MULTIPLICITY-CONFIGURATION-CLASS' elements.;
Warning;Can.arxml;a0393606;Rule A205: Container 'Can/CanConfigSet/CanIcom' has no 'ECUC-MULTIPLICITY-CONFIGURATION-CLASS' elements.;
Warning;Can.arxml;a0393606;Rule A205: Container 'Can/CanConfigSet/CanIcom/CanIcomConfig' has no 'ECUC-MULTIPLICITY-CONFIGURATION-CLASS' elements.;
Warning;Can.arxml;a0393606;Rule A205: Container 'Can/CanConfigSet/CanIcom/CanIcomConfig/CanIcomWakeupCauses/CanIcomRxMessage' has no 'ECUC-MULTIPLICITY-CONFIGURATION-CLASS' elements.;
Warning;Can.arxml;a0393606;Rule A205: Container 'Can/CanConfigSet/CanIcom/CanIcomConfig/CanIcomWakeupCauses/CanIcomRxMessage/CanIcomRxMessageSignalConfig' has no 'ECUC-MULTIPLICITY-CONFIGURATION-CLASS' elements.;
Warning;Can.arxml;a0393606;Rule A205: Container 'Can/CanGeneral/CanIcomGeneral' has no 'ECUC-MULTIPLICITY-CONFIGURATION-CLASS' elements.;
Warning;Can.arxml;a0393606;Rule A205: Parameter 'Can/CanPublishedInformation/CanDeviceVariant' has no 'ECUC-MULTIPLICITY-CONFIGURATION-CLASS' elements.;
Warning;Can.arxml;a0393606;Rule A205: Container 'Can/CanDemEventParameterRefs' has no 'ECUC-MULTIPLICITY-CONFIGURATION-CLASS' elements.;
Info;Can.arxml;a0393606;Rule A206: All found 'ORIGIN' elements have values.;
Warning;Can.arxml;a0393606;Rule A207: Missing default node of parameter 'Can/CanConfigSet/CanController/CanTTController/CanTTControllerApplWatchdogLimit'.;
Warning;Can.arxml;a0393606;Rule A207: Missing default node of parameter 'Can/CanConfigSet/CanController/CanTTController/CanTTControllerCycleCountMax'.;
Warning;Can.arxml;a0393606;Rule A207: Missing default node of parameter 'Can/CanConfigSet/CanController/CanTTController/CanTTControllerExpectedTxTrigger'.;
Warning;Can.arxml;a0393606;Rule A207: Missing default node of parameter 'Can/CanConfigSet/CanController/CanTTController/CanTTControllerExternalClockSynchronisation'.;
Warning;Can.arxml;a0393606;Rule A207: Missing default node of parameter 'Can/CanConfigSet/CanController/CanTTController/CanTTControllerGlobalTimeFiltering'.;
Warning;Can.arxml;a0393606;Rule A207: Missing default node of parameter 'Can/CanConfigSet/CanController/CanTTController/CanTTControllerInitialRefOffset'.;
Warning;Can.arxml;a0393606;Rule A207: Missing default node of parameter 'Can/CanConfigSet/CanController/CanTTController/CanTTControllerInterruptEnable'.;
Warning;Can.arxml;a0393606;Rule A207: Missing default node of parameter 'Can/CanConfigSet/CanController/CanTTController/CanTTControllerLevel2'.;
Warning;Can.arxml;a0393606;Rule A207: Missing default node of parameter 'Can/CanConfigSet/CanController/CanTTController/CanTTControllerNTUConfig'.;
Warning;Can.arxml;a0393606;Rule A207: Missing default node of parameter 'Can/CanConfigSet/CanController/CanTTController/CanTTControllerOperationMode'.;
Warning;Can.arxml;a0393606;Rule A207: Missing default node of parameter 'Can/CanConfigSet/CanController/CanTTController/CanTTControllerSyncDeviation'.;
Warning;Can.arxml;a0393606;Rule A207: Missing default node of parameter 'Can/CanConfigSet/CanController/CanTTController/CanTTControllerTURRestore'.;
Warning;Can.arxml;a0393606;Rule A207: Missing default node of parameter 'Can/CanConfigSet/CanController/CanTTController/CanTTControllerTimeMaster'.;
Warning;Can.arxml;a0393606;Rule A207: Missing default node of parameter 'Can/CanConfigSet/CanController/CanTTController/CanTTControllerTimeMasterPriority'.;
Warning;Can.arxml;a0393606;Rule A207: Missing default node of parameter 'Can/CanConfigSet/CanController/CanTTController/CanTTControllerTxEnableWindowLength'.;
Warning;Can.arxml;a0393606;Rule A207: Missing default node of parameter 'Can/CanConfigSet/CanController/CanTTController/CanTTControllerWatchTriggerGapTimeMark'.;
Warning;Can.arxml;a0393606;Rule A207: Missing default node of parameter 'Can/CanConfigSet/CanController/CanTTController/CanTTControllerWatchTriggerTimeMark'.;
Warning;Can.arxml;a0393606;Rule A207: Missing default node of parameter 'Can/CanConfigSet/CanController/CanTTController/CanTTIRQProcessing'.;
Warning;Can.arxml;a0393606;Rule A207: Missing default node of parameter 'Can/CanConfigSet/CanHardwareObject/CanTTHardwareObjectTrigger/CanTTHardwareObjectBaseCycle'.;
Warning;Can.arxml;a0393606;Rule A207: Missing default node of parameter 'Can/CanConfigSet/CanHardwareObject/CanTTHardwareObjectTrigger/CanTTHardwareObjectCycleRepetition'.;
Warning;Can.arxml;a0393606;Rule A207: Missing default node of parameter 'Can/CanConfigSet/CanHardwareObject/CanTTHardwareObjectTrigger/CanTTHardwareObjectTimeMark'.;
Warning;Can.arxml;a0393606;Rule A207: Missing default node of parameter 'Can/CanConfigSet/CanHardwareObject/CanTTHardwareObjectTrigger/CanTTHardwareObjectTriggerId'.;
Warning;Can.arxml;a0393606;Rule A207: Missing default node of parameter 'Can/CanConfigSet/CanHardwareObject/CanTTHardwareObjectTrigger/CanTTHardwareObjectTriggerType'.;
Warning;Can.arxml;a0393606;Rule A207: Missing default node of parameter 'Can/CanConfigSet/CanIcom/CanIcomConfig/CanIcomWakeupCauses/CanIcomRxMessage/CanIcomRxMessageSignalConfig/CanIcomSignalMask'.;
Warning;Can.arxml;a0393606;Rule A207: Missing default node of parameter 'Can/CanConfigSet/CanIcom/CanIcomConfig/CanIcomWakeupCauses/CanIcomRxMessage/CanIcomRxMessageSignalConfig/CanIcomSignalOperation'.;
Warning;Can.arxml;a0393606;Rule A207: Missing default node of parameter 'Can/CanConfigSet/CanIcom/CanIcomConfig/CanIcomWakeupCauses/CanIcomRxMessage/CanIcomRxMessageSignalConfig/CanIcomSignalValue'.;
Warning;Can.arxml;a0393606;Rule A207: Missing default node of parameter 'Can/CanConfigSet/CanIcom/CanIcomConfig/CanIcomWakeupCauses/CanIcomRxMessage/CanIcomCounterValue'.;
Warning;Can.arxml;a0393606;Rule A207: Missing default node of parameter 'Can/CanConfigSet/CanIcom/CanIcomConfig/CanIcomWakeupCauses/CanIcomRxMessage/CanIcomMessageId'.;
Warning;Can.arxml;a0393606;Rule A207: Missing default node of parameter 'Can/CanConfigSet/CanIcom/CanIcomConfig/CanIcomWakeupCauses/CanIcomRxMessage/CanIcomMessageIdMask'.;
Warning;Can.arxml;a0393606;Rule A207: Missing default node of parameter 'Can/CanConfigSet/CanIcom/CanIcomConfig/CanIcomWakeupCauses/CanIcomRxMessage/CanIcomMissingMessageTimerValue'.;
Warning;Can.arxml;a0393606;Rule A207: Missing minimum value of parameter 'Can/CanConfigSet/CanIcom/CanIcomConfig/CanIcomWakeupCauses/CanIcomRxMessage/CanIcomMissingMessageTimerValue'.;
Warning;Can.arxml;a0393606;Rule A207: Missing maximum value of parameter 'Can/CanConfigSet/CanIcom/CanIcomConfig/CanIcomWakeupCauses/CanIcomRxMessage/CanIcomMissingMessageTimerValue'.;
Warning;Can.arxml;a0393606;Rule A207: Missing default node of parameter 'Can/CanConfigSet/CanIcom/CanIcomConfig/CanIcomConfigId'.;
Warning;Can.arxml;a0393606;Rule A207: Missing default node of parameter 'Can/CanGeneral/CanLPduReceiveCalloutFunction'.;
Warning;Can.arxml;a0393606;Rule A207: Missing default node of parameter 'Can/CanGeneral/CanMainFunctionReadPeriod'.;
Warning;Can.arxml;a0393606;Rule A207: Missing default node of parameter 'Can/CanGeneral/CanMainFunctionWritePeriod'.;
Info;Can.arxml;a0393606;Rule A208: All found 'DESC' elements have values.;
Info;Can.arxml;a0393606;Rule A209: Short name of 'AR-PACKAGE' is set.;
Info;Can.arxml;a0393606;Rule A210: Valid ECUC-MODULE-DEF/REFINED-MODULE-DEF-REF node for module Can found.;
Info;Can.arxml;a0393606;Rule A211: All DestinationRefs are valid.;
Info;Can.arxml;a0393606;Rule A212: File does not contain ModuleRefs.;
Info;Can.arxml;a0393606;Rule A213: File does not contain DefinitionRefs.;
Warning;Can.arxml;a0393606;Rule A214: BSW-IMPLEMENTATION node should exist but was not found.;
Warning;Can.arxml;a0393606;Rule A220: UUID is not set for 'CanControllerType';
Warning;Can.arxml;a0393606;Rule A220: UUID is not set for 'CanDeInitApi';
Warning;Can.arxml;a0393606;Rule A220: 'TI_AM263Px' contains no UUID attribute;
Warning;Can.arxml;a0393606;Rule A220: 'CanControllerInstance' contains no UUID attribute;
Warning;Can.arxml;a0393606;Rule A220: 'CanErrorNotification' contains no UUID attribute;
Warning;Can.arxml;a0393606;Rule A220: 'CanHwHandle' contains no UUID attribute;
Warning;Can.arxml;a0393606;Rule A220: 'CanMaxNrOfTxObjects' contains no UUID attribute;
Warning;Can.arxml;a0393606;Rule A220: 'CanTypeofInterruptFunction' contains no UUID attribute;
Info;Can.arxml;a0393606;Rule A221: ShortNames are valid and unique.;
Info;Can.arxml;a0393606;Rule A222: All post-build settings are valid.;
Info;Can.arxml;a0393606;Rule A223: The DESTINATION-REF's of ECUC-REFERENCE-DEF / REFERENCE-PARAM-DEF are valid;
